,bandgap,n,orientation,A'_MPI,A'_AW,A'_V,A'_R,A'_Rb,A'_ρ,A'_SA,A'_EN,A'_SE,A'_BT,A'_VIP,A'_VEA,A'_ME,A'_CP,A'_Ha,A'_So,A'_EI,A'_NI,A'_DMD,A'_DM,A_MPI,A_AW,A_V,A_R,A_Rb,A_ρ,A_SA,A_EN,A_SE,A_BT,A_VIP,A_VEA,A_ME,A_CP,A_Ha,A_So,A_EI,A_NI,A_DMD,A_DM,B_W,B_E(m&b,B_E(p),B_E(a&R) ,B_E,B_EI1,B_EI2,B_EI3,B_CPM,B_VEN,B_Tm,B_Tb,B_EV,B_EM,B_EA,B_R,B_RC,B_IR,X_W,X_E(m&b,X_E(p),X_E(a&R) ,X_E,X_EI1,X_EI2,X_EI3,X_Tm,X_Tb,X_EV,X_EM,X_EA,X_R,X_RC,X_IR
38,2.27,-0.09928191157138315,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.8847068703958659,1.5629521516379012,1.1694886968649911,1.0501304823006974,1.050130481923928,1.3558052395252982,1.123480442822796,1.4554340180940681,1.0750420574193889,-0.9401376482931905,-1.0792776801609214,-0.7849053177713863,-0.8689266879986071,0.8689266879986071,0.6306440302163002,1.3708351175573212,1.126552413385062,-0.28345095334134746,-0.7112498485190397,-0.7112498484904164,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,-0.9710735154253878,0.5507604583646145,1.1138499719100667,1.4125328115488736,1.015132204135685,1.0200329400186616,1.0666026080786204,0.8545801861274549,-1.0551253453635927,-1.072931309625968,-0.9919534460604114,-1.022656423769576,0.6095803495349046,-0.9455850295865149,-1.0485986072514193,-1.528276941379417
39,2.12,-0.09928191157138315,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.8847068703958659,1.5629521516379012,1.1694886968649911,1.0501304823006974,1.050130481923928,1.3558052395252982,1.123480442822796,1.4554340180940681,1.0750420574193889,-0.9401376482931905,-1.0792776801609214,-0.7849053177713863,-0.8689266879986071,0.8689266879986071,0.6306440302163002,1.3708351175573212,1.126552413385062,-0.28345095334134746,-0.7112498485190397,-0.7112498484904164,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
40,1.34,0.5179925821115643,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.8847068703958659,1.5629521516379012,1.1694886968649911,1.0501304823006974,1.050130481923928,1.3558052395252982,1.123480442822796,1.4554340180940681,1.0750420574193889,-0.9401376482931905,-1.0792776801609214,-0.7849053177713863,-0.8689266879986071,0.8689266879986071,0.6306440302163002,1.3708351175573212,1.126552413385062,-0.28345095334134746,-0.7112498485190397,-0.7112498484904164,-1.2965501255946492,0.01685754799317023,-1.5390925407211054,1.047064974277239,1.0821723564002297,-0.485705904832966,-0.6006339781131227,-0.8366626365389198,0.0859611095675898,-0.27008713644957505,-0.7247671184195326,1.1797678291284899,1.683585108959476,-0.03528596631498854,1.417617113768882,-1.5061991760060696,-0.9024371667955144,0.4139619245963817,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
41,2.55,-0.09928191157138315,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,-0.9710735154253878,0.5507604583646145,1.1138499719100667,1.4125328115488736,1.015132204135685,1.0200329400186616,1.0666026080786204,0.8545801861274549,-1.0551253453635927,-1.072931309625968,-0.9919534460604114,-1.022656423769576,0.6095803495349046,-0.9455850295865149,-1.0485986072514193,-1.528276941379417
42,2.4,0.5179925821115643,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,-0.9710735154253878,0.5507604583646145,1.1138499719100667,1.4125328115488736,1.015132204135685,1.0200329400186616,1.0666026080786204,0.8545801861274549,-1.0551253453635927,-1.072931309625968,-0.9919534460604114,-1.022656423769576,0.6095803495349046,-0.9455850295865149,-1.0485986072514193,-1.528276941379417
43,2.03,-0.09928191157138315,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
44,1.92,0.5179925821115643,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
45,1.9,1.1352670757945116,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
46,1.96,1.1352670757945116,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
47,1.6,1.752541569477459,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
48,1.59,2.3698160631604064,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
49,1.57,2.987090556843354,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
50,2.31,0.5179925821115643,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,-1.2965501255946492,0.01685754799317023,-1.5390925407211054,1.047064974277239,1.0821723564002297,-0.485705904832966,-0.6006339781131227,-0.8366626365389198,0.0859611095675898,-0.27008713644957505,-0.7247671184195326,1.1797678291284899,1.683585108959476,-0.03528596631498854,1.417617113768882,-1.5061991760060696,-0.9024371667955144,0.4139619245963817,-0.9710735154253878,0.5507604583646145,1.1138499719100667,1.4125328115488736,1.015132204135685,1.0200329400186616,1.0666026080786204,0.8545801861274549,-1.0551253453635927,-1.072931309625968,-0.9919534460604114,-1.022656423769576,0.6095803495349046,-0.9455850295865149,-1.0485986072514193,-1.528276941379417
51,1.65,-0.09928191157138315,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,0.9983022649756073,0.8261921732048778,0.8838635549748228,0.9550559238167247,0.9550559238568496,0.9272866697352704,0.9170199045250187,0.09931400188875794,0.9321178077428427,-0.9906310620437923,-0.8094288686584274,-1.0167703455392612,-0.9968924368780914,0.9968924368780914,1.021495021376933,0.9135054956143149,0.9642696158080849,-1.0501111043349243,0.9874397304540673,0.9874397306521749,-1.2965501255946492,0.01685754799317023,-1.5390925407211054,1.047064974277239,1.0821723564002297,-0.485705904832966,-0.6006339781131227,-0.8366626365389198,0.0859611095675898,-0.27008713644957505,-0.7247671184195326,1.1797678291284899,1.683585108959476,-0.03528596631498854,1.417617113768882,-1.5061991760060696,-0.9024371667955144,0.4139619245963817,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
52,3.07,-0.7165564052543306,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,-1.0191667658159835,-0.9912311406358297,-1.0009534180711017,-1.0192063330943995,-1.019206333094118,-1.0165331555336758,-1.0110388974424667,-0.4382288654037143,-1.0154044353635672,1.0206260911354241,0.7596183187783779,0.9981990517544266,0.9710266400775186,-0.9710266400775186,-1.01500155362183,-1.0142256956138012,-1.0196398248078666,0.9956859523453114,-0.8920854946649235,-0.8920854947405383,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,-0.9710735154253878,0.5507604583646145,1.1138499719100667,1.4125328115488736,1.015132204135685,1.0200329400186616,1.0666026080786204,0.8545801861274549,-1.0551253453635927,-1.072931309625968,-0.9919534460604114,-1.022656423769576,0.6095803495349046,-0.9455850295865149,-1.0485986072514193,-1.528276941379417
53,2.95,-0.7165564052543306,2.428532103667917,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,-1.0191667658159835,-0.9912311406358297,-1.0009534180711017,-1.0192063330943995,-1.019206333094118,-1.0165331555336758,-1.0110388974424667,-0.4382288654037143,-1.0154044353635672,1.0206260911354241,0.7596183187783779,0.9981990517544266,0.9710266400775186,-0.9710266400775186,-1.01500155362183,-1.0142256956138012,-1.0196398248078666,0.9956859523453114,-0.8920854946649235,-0.8920854947405383,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,-0.9710735154253878,0.5507604583646145,1.1138499719100667,1.4125328115488736,1.015132204135685,1.0200329400186616,1.0666026080786204,0.8545801861274549,-1.0551253453635927,-1.072931309625968,-0.9919534460604114,-1.022656423769576,0.6095803495349046,-0.9455850295865149,-1.0485986072514193,-1.528276941379417
54,3.45,-0.7165564052543306,2.428532103667917,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,-1.0191667658159835,-0.9912311406358297,-1.0009534180711017,-1.0192063330943995,-1.019206333094118,-1.0165331555336758,-1.0110388974424667,-0.4382288654037143,-1.0154044353635672,1.0206260911354241,0.7596183187783779,0.9981990517544266,0.9710266400775186,-0.9710266400775186,-1.01500155362183,-1.0142256956138012,-1.0196398248078666,0.9956859523453114,-0.8920854946649235,-0.8920854947405383,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,-2.473504817634109,2.8980697053827456,2.2803843337172154,1.7644554543245752,2.4169587006647113,2.4105068109339154,2.34751844521966,2.611063338207612,-2.363328626780453,-2.338718672844157,-2.447030711383125,-2.407039362889509,2.8499350106697237,-2.505050585348608,-2.3722348355878387,2.4315656837239548
55,2.33,-0.7165564052543306,-0.2845936058985837,1.6370562407891884,-0.08585150720255003,0.10197363915035429,0.19364952951322473,0.19364953046228028,-0.298750392811835,0.2486007133468377,0.29229718570099555,0.14868918988241797,0.2922971867420462,-0.7416125237811678,-0.9445078514039905,-0.8555086622216506,0.8555086622216506,0.9099143893199846,-0.9144067352954036,1.1597409678918138,-1.3138969464746022,-1.3362281046803446,-1.336228115925426,-1.0191667658159835,-0.9912311406358297,-1.0009534180711017,-1.0192063330943995,-1.019206333094118,-1.0165331555336758,-1.0110388974424667,-0.4382288654037143,-1.0154044353635672,1.0206260911354241,0.7596183187783779,0.9981990517544266,0.9710266400775186,-0.9710266400775186,-1.01500155362183,-1.0142256956138012,-1.0196398248078666,0.9956859523453114,-0.8920854946649235,-0.8920854947405383,0.5934925084765313,0.24110213990227547,0.4987799900484984,-0.4707733992874412,-0.5715882309920433,-0.2659489274399519,-0.2268541983299442,-0.026838206999042487,-0.369314396660811,-0.27008713644957505,-0.20983062107643416,-0.3419238619819293,-0.46286832112122095,-0.33171743482754745,-0.47612902721209016,0.38039774810080346,0.533714826785264,-0.09678393304124405,0.6175470698283099,-0.5446505235771851,-0.6359515708006533,-0.6599005292413737,-0.6236227143419077,-0.6242774379072044,-0.63028074318554,-0.5999287850793225,0.628838453055983,0.6310653979860852,0.6204684838656518,0.6246261600389977,-0.5563185047291362,0.6138805261755791,0.6280072819747117,0.149622476037266
